,FID,GPID,address,shp__area,DA_ID,pop_2016,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,school_sco,trees_km,ws_ave,bs_ave,ADDRESS,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
436,5642,2000010734,79 DUKE STREET,16013.718750000002,35230151.0,466.0,422.0,10.4,1884.4,0.3,932.0,65.0,355.0,45.0,50.0,10.8,14.0,76.3,9.7,38.3,215.0,105.0,48.8,2.1,65.0,30.2,49950.0,280406.0,312048.99999999994,105.0,44.7,130.0,55.3,23.8,55.6,1125.0,425.0,90.0,21.2,35.0,8.2,15.0,3.5,8.1,270.0,25.0,9.3,20.0,7.4,20.0,7.4,25.3,51.6,40.134,6.30878258,6.24839354,805.40863037,858.0982666,5.1,22.0557273002,18.969,16.34,79 DUKE STREET,629900,22-Jul-21,620000,47.0,3,,1100.0,,2-Storey,Unfinished,,,2021,3154.96,132.58,31.04,-,Two Rivers,ResidentialProperty,43.54605169,-80.23935957
437,42854,2000037475,21 MORRIS STREET,11627.7734375,35230152.0,468.0,454.0,3.1,2591.4,0.2,1327.8,45.0,365.0,50.0,30.0,6.5,9.7,78.5,10.8,40.7,225.0,145.0,64.4,2.1,65.0,28.9,48360.0,315150.0,325144.0,150.0,66.7,75.0,33.3,23.3,46.7,1116.0,440.0,95.0,21.6,0.0,0.0,10.0,2.3,10.8,285.0,20.0,7.0,15.0,5.3,0.0,0.0,17.2,42.4,26.509,2.48106337,4.19150591,495.54464722,528.72503662,5.1,25.5099914012,58.636,33.982,21 MORRIS STREET,747000,14-May-21,725000,24.0,3,,1100.0,50.0,2-Storey,Finished,2021.0,313000.0,2021,3515.0,168.0,35.0,-,Central East,ResidentialProperty,43.55077697,-80.2363501
438,12083,2000037345,130 ALICE STREET,28547.2578125,35230152.0,468.0,454.0,3.1,2591.4,0.2,1327.8,45.0,365.0,50.0,30.0,6.5,9.7,78.5,10.8,40.7,225.0,145.0,64.4,2.1,65.0,28.9,48360.0,315150.0,325144.0,150.0,66.7,75.0,33.3,23.3,46.7,1116.0,440.0,95.0,21.6,0.0,0.0,10.0,2.3,10.8,285.0,20.0,7.0,15.0,5.3,0.0,0.0,17.2,42.4,31.252,5.05485249,4.16140413,502.41049194,542.87860107,5.1,0.0,44.413,36.0,130 ALICE STREET,509900,31-Aug-21,576000,7.0,3,,,,Bungalow,Full,,,2021,2879.38,105.25,33.01,713420160,Central East,ResidentialProperty,43.54808825,-80.23570554
439,32457,2000037456,50 HURON STREET,26548.765625,35230152.0,468.0,454.0,3.1,2591.4,0.2,1327.8,45.0,365.0,50.0,30.0,6.5,9.7,78.5,10.8,40.7,225.0,145.0,64.4,2.1,65.0,28.9,48360.0,315150.0,325144.0,150.0,66.7,75.0,33.3,23.3,46.7,1116.0,440.0,95.0,21.6,0.0,0.0,10.0,2.3,10.8,285.0,20.0,7.0,15.0,5.3,0.0,0.0,17.2,42.4,25.502,3.07879663,3.87082243,466.27145386,498.72137451,5.1,19.0734342917,61.188,39.042,50 HURON STREET,499900,22-May-21,475000,23.0,2,,700.0,100.0,Bungalow,Unfinished,2021.0,246000.0,2020,2762.43,74.0,40.0,713420013,Central East,ResidentialProperty,43.5490916,-80.238028
440,25368,2000003868,57 KOCH DRIVE,13586.95703125,35230187.0,518.0,518.0,0.0,1134.2,0.5,626.1,70.0,415.0,35.0,100.0,19.4,13.6,80.6,6.8,34.1,185.0,150.0,81.1,2.8,70.0,37.8,61169.0,376295.00000000006,378152.99999999994,115.0,67.6,60.0,35.3,0.0,66.7,1493.0,445.0,135.0,30.3,25.0,5.6,10.0,2.2,5.7,285.0,15.0,5.3,30.0,10.5,0.0,0.0,15.2,38.4,91.275,1.96367371,4.49513721,436.15646362,533.88635254,5.98,0.0,43.265,58.429,57 KOCH DRIVE,689900,04-Oct-21,739000,3.0,3,2.0,1100.0,50.0,2-Storey,Fin W/O,2021.0,361000.0,2021,4124.82,106.0,29.82,712230129,Hanlon Creek,ResidentialProperty,43.51471069,-80.22700358
441,2120,2000038935,20 LAURINE AVENUE,85094.09765625001,35230160.0,437.0,430.0,1.6,1920.0,0.2,900.0,65.0,295.0,75.0,15.0,3.4,14.9,67.8,17.2,43.4,205.0,195.0,95.1,2.1,80.0,39.0,57313.0,375352.99999999994,381479.00000000006,185.0,90.2,20.0,9.8,18.9,0.0,0.0,385.0,125.0,32.5,10.0,2.6,25.0,6.5,5.9,235.0,0.0,0.0,15.0,6.4,15.0,6.4,3.3,23.3,12.625,1.97225344,1.31803417,243.15689087,259.07022095,5.1,44.3698823409,42.657,49.271,20 LAURINE AVENUE,499800,28-Jun-21,480000,4.0,1,,700.0,99.0,Bungalow,Full,2021.0,201000.0,2021,2257.0,104.0,35.0,713240076,Central East,ResidentialProperty,43.55506783,-80.24201914
442,3003,2000038846,83 WINSTON CRESCENT,85094.09765625001,35230160.0,437.0,430.0,1.6,1920.0,0.2,900.0,65.0,295.0,75.0,15.0,3.4,14.9,67.8,17.2,43.4,205.0,195.0,95.1,2.1,80.0,39.0,57313.0,375352.99999999994,381479.00000000006,185.0,90.2,20.0,9.8,18.9,0.0,0.0,385.0,125.0,32.5,10.0,2.6,25.0,6.5,5.9,235.0,0.0,0.0,15.0,6.4,15.0,6.4,3.3,23.3,9.322,2.18254542,1.16373587,164.06867981,176.73477173,5.1,63.7363006688,60.964,62.345,83 WINSTON CRESCENT,540000,17-Aug-21,620000,4.0,2,,700.0,99.0,1 1/2 Storey,Full,,,2020,2919.0,111.0,50.0,713240051,Grange Hill East,ResidentialProperty,43.55591497,-80.24429742
443,17766,2000038969,14 LAURINE AVENUE,85094.09765625001,35230160.0,437.0,430.0,1.6,1920.0,0.2,900.0,65.0,295.0,75.0,15.0,3.4,14.9,67.8,17.2,43.4,205.0,195.0,95.1,2.1,80.0,39.0,57313.0,375352.99999999994,381479.00000000006,185.0,90.2,20.0,9.8,18.9,0.0,0.0,385.0,125.0,32.5,10.0,2.6,25.0,6.5,5.9,235.0,0.0,0.0,15.0,6.4,15.0,6.4,3.3,23.3,12.625,1.97225344,1.31803417,243.15689087,259.07022095,5.1,44.3698823409,42.859,47.634,14 LAURINE AVENUE,449900,25-Aug-21,550000,6.0,2,,700.0,,Bungalow,Sep Entrance,,,2020,2728.51,104.0,35.01,-,Two Rivers,ResidentialProperty,43.5548233,-80.2416867
444,28775,2000025475,614 WOOLWICH STREET,74738.87109375,35230081.0,426.0,427.0,-0.2,4351.4,0.1,2550.0,50.0,300.0,75.0,20.0,4.7,11.8,70.6,17.6,44.6,255.0,90.0,35.3,1.7,50.0,19.6,62308.0,399392.0,389804.99999999994,85.0,32.1,175.0,66.0,0.0,34.3,526.0,395.0,115.0,29.1,15.0,3.8,10.0,2.5,8.9,195.0,25.0,12.8,0.0,0.0,0.0,0.0,13.8,25.3,18.323,3.76127338,2.92287564,641.43530273,666.44384766,6.48,22.5937848069,54.805,45.488,614 WOOLWICH STREET,699900,06-Oct-21,860000,7.0,4,,1100.0,100.0,2-Storey,Part Fin,,,2021,3930.57,109.2,42.09,-,Exhibition Park,ResidentialProperty,43.55757648,-80.26730944
445,17718,2000016983,14 LOCKYER ROAD,39099.12890625,35230272.0,1252.0,1271.0,-1.5,1201.4,1.0,626.9,140.0,900.0,215.0,165.0,13.2,11.2,72.0,17.2,41.6,560.0,195.0,34.8,2.2,175.0,31.3,65796.0,400119.00000000006,419494.0,305.0,55.0,255.0,45.9,9.8,47.1,1070.0,1045.0,420.0,40.2,110.0,10.5,40.0,3.8,4.2,620.0,85.0,13.7,65.0,10.5,25.0,4.0,25.8,46.2,25.347,3.64228487,1.7892822,481.98324585,512.76196289,4.85,38.4368728911,19.31,31.476,14 LOCKYER ROAD,1200000,13-Jul-21,1350000,5.0,5,,2000.0,99.0,2-Storey,Full,2021.0,587000.0,2021,6707.11,150.0,83.99,-,Old University,ResidentialProperty,43.5276286,-80.2467508
446,19479,2000025525,632 WOOLWICH STREET,1023.5234375,35230081.0,426.0,427.0,-0.2,4351.4,0.1,2550.0,50.0,300.0,75.0,20.0,4.7,11.8,70.6,17.6,44.6,255.0,90.0,35.3,1.7,50.0,19.6,62308.0,399392.0,389804.99999999994,85.0,32.1,175.0,66.0,0.0,34.3,526.0,395.0,115.0,29.1,15.0,3.8,10.0,2.5,8.9,195.0,25.0,12.8,0.0,0.0,0.0,0.0,13.8,25.3,17.935,3.79003143,3.0112288,668.3604126,693.0980835,6.48,19.9412809208,52.0,49.8,632 WOOLWICH STREET,829900,28-Nov-21,800000,25.0,4,,,,2 1/2 Storey,Full,,,2021,4993.0,105.0,53.34,-,Exhibition Park,ResidentialProperty,43.5658477,-80.2779014
447,19069,2000034504,24 BENNETT AVENUE,34614.3046875,35230160.0,437.0,430.0,1.6,1920.0,0.2,900.0,65.0,295.0,75.0,15.0,3.4,14.9,67.8,17.2,43.4,205.0,195.0,95.1,2.1,80.0,39.0,57313.0,375352.99999999994,381479.00000000006,185.0,90.2,20.0,9.8,18.9,0.0,0.0,385.0,125.0,32.5,10.0,2.6,25.0,6.5,5.9,235.0,0.0,0.0,15.0,6.4,15.0,6.4,3.3,23.3,6.306,2.50535965,1.1329186,248.37034607,258.3135376,5.1,54.4256032179,51.755,39.792,24 BENNETT AVENUE,799900,01-Jun-21,760000,19.0,4,,1100.0,99.0,2-Storey,Finished,,,2021,3717.0,102.0,51.0,-,Two Rivers,ResidentialProperty,43.55745182,-80.24578296
448,4461,2000018892,7 SOUTHCREEK TRAIL,13863.52734375,35230498.0,430.0,453.0,-5.1,1074.7,0.4,555.0,65.0,335.0,25.0,75.0,17.4,15.1,77.9,5.8,34.1,160.0,105.0,65.6,2.7,70.0,43.8,56804.0,349646.0,371428.0,125.0,73.5,45.0,26.5,16.0,62.5,1883.0,365.0,130.0,35.6,30.0,8.2,20.0,5.5,3.2,280.0,15.0,5.4,10.0,3.6,0.0,0.0,21.6,39.8,93.688,4.59231758,4.64101315,409.20858765,512.13360596,7.65,0.0,13.818,18.306,7 SOUTHCREEK TRAIL,749900,04-Oct-21,785000,5.0,3,,700.0,50.0,2-Storey,Finished,2021.0,322000.0,2021,3679.2,132.0,41.0,714900422,Kortright Hills,ResidentialProperty,43.51113725,-80.2164922
449,4029,2000020184,18 CARRINGTON PLACE,8027.86328125,35230499.0,844.0,891.0,-5.3,1322.9,0.6,604.7,125.0,570.0,150.0,80.0,9.5,14.8,67.5,17.8,40.8,350.0,90.0,25.7,2.4,135.0,38.6,72011.0,400643.00000000006,412800.99999999994,295.0,85.5,50.0,14.5,13.8,50.0,1015.0,680.0,305.0,44.9,90.0,13.2,25.0,3.7,6.2,405.0,60.0,14.8,25.0,6.2,20.0,4.9,12.5,49.3,48.008,2.26242948,3.96334696,521.97521973,576.20782471,7.65,0.0,23.469,21.156,18 CARRINGTON PLACE,1099900,13-Oct-21,1149900,9.0,3,2.0,2500.0,30.0,2 1/2 Storey,Apartment,2021.0,546000.0,2021,6238.0,,24.0,-,Guelph South,ResidentialProperty,43.51160092,-80.2076691
450,10734,2000034496,24 CADILLAC DRIVE,16389.72265625,35230160.0,437.0,430.0,1.6,1920.0,0.2,900.0,65.0,295.0,75.0,15.0,3.4,14.9,67.8,17.2,43.4,205.0,195.0,95.1,2.1,80.0,39.0,57313.0,375352.99999999994,381479.00000000006,185.0,90.2,20.0,9.8,18.9,0.0,0.0,385.0,125.0,32.5,10.0,2.6,25.0,6.5,5.9,235.0,0.0,0.0,15.0,6.4,15.0,6.4,3.3,23.3,6.064,2.48180461,1.43200362,319.15118408,329.12854004,5.1,44.3560545096,48.585,36.39,24 CADILLAC DRIVE,799900,22-May-21,775000,8.0,3,1.0,700.0,99.0,Bungalow,Finished,,,2020,4938.0,100.0,67.0,713250017,Two Rivers,ResidentialProperty,43.55797698,-80.246506
451,7852,2000034487,4 ROSEDALE AVENUE,17506.13671875,35230161.0,491.0,497.0,-1.2,1754.8,0.3,875.0,50.0,320.0,120.0,35.0,7.1,10.2,65.3,24.5,47.5,235.0,145.0,61.7,2.1,70.0,29.8,54181.0,348574.0,349923.00000000006,150.0,61.2,95.0,38.8,10.3,63.2,925.0,450.0,90.0,20.0,25.0,5.6,0.0,0.0,9.3,240.0,10.0,4.2,10.0,4.2,0.0,0.0,5.0,26.0,9.643,2.29779315,1.21356237,227.06669617,240.21885681,5.1,65.8679718407,55.547,46.528,4 ROSEDALE AVENUE,786000,09-May-21,760000,4.0,3,,1100.0,99.0,Sidesplit 4,Full,,,2020,3896.0,67.0,94.16,-,Central East,ResidentialProperty,43.5580035,-80.24422
452,34823,2000014164,44 PINE RIDGE DRIVE,11966.19921875,35230388.0,546.0,549.0,-0.5,4666.7,0.1,1566.7,110.0,385.0,50.0,25.0,4.6,20.2,70.6,9.2,37.1,185.0,180.0,97.3,2.9,110.0,59.5,81747.0,449380.99999999994,463100.99999999994,180.0,97.3,10.0,5.4,16.2,0.0,0.0,415.0,150.0,36.1,20.0,4.8,10.0,2.4,9.7,250.0,10.0,4.0,20.0,8.0,0.0,0.0,2.9,21.4,8.62,1.2004441,0.8306874,131.03218079,141.68034363,8.0,0.0,17.857,42.952,44 PINE RIDGE DRIVE,999900,03-May-21,1195000,6.0,3,1.0,2000.0,30.0,2-Storey,Fin W/O,2021.0,583000.0,2020,6546.17,108.0,68.8,711860254,Pine Ridge,ResidentialProperty,43.51291873,-80.19060317
453,8501,2000026242,219 DUFFERIN STREET,11238.69140625,35230083.0,433.0,450.0,-3.8,1832.4,0.2,816.7,70.0,310.0,50.0,30.0,6.9,16.1,71.3,11.5,38.5,185.0,135.0,73.0,2.3,70.0,37.8,64883.0,349715.00000000006,383232.0,145.0,76.3,45.0,23.7,13.3,55.6,1055.0,360.0,140.0,38.9,35.0,9.7,10.0,2.8,0.0,260.0,10.0,3.8,30.0,11.5,10.0,3.8,2.2,20.0,17.509,3.57022452,2.35990453,702.890625,726.32952881,6.48,22.6748309953,61.979,47.745,219 DUFFERIN STREET,689000,21-Oct-21,857000,3.0,3,,,,1 1/2 Storey,Full,,,2021,4715.94,129.25,37.99,71310008,Exhibition Park,ResidentialProperty,43.55757333,-80.2647022
454,35574,2000038926,111 LANE STREET,23753.68359375,35230161.0,491.0,497.0,-1.2,1754.8,0.3,875.0,50.0,320.0,120.0,35.0,7.1,10.2,65.3,24.5,47.5,235.0,145.0,61.7,2.1,70.0,29.8,54181.0,348574.0,349923.00000000006,150.0,61.2,95.0,38.8,10.3,63.2,925.0,450.0,90.0,20.0,25.0,5.6,0.0,0.0,9.3,240.0,10.0,4.2,10.0,4.2,0.0,0.0,5.0,26.0,10.603,2.28171158,1.16573715,219.87442017,233.92280579,5.1,55.1453442276,62.328,46.948,111 LANE STREET,895000,16-May-21,905000,4.0,3,1.0,,,2-Storey,Unfinished,,,2020,5300.0,154.68,79.0,-,Two Rivers,ResidentialProperty,43.557355,-80.2433765
455,12847,2000034486,7 SHIRLEY AVENUE,18363.76171875,35230160.0,437.0,430.0,1.6,1920.0,0.2,900.0,65.0,295.0,75.0,15.0,3.4,14.9,67.8,17.2,43.4,205.0,195.0,95.1,2.1,80.0,39.0,57313.0,375352.99999999994,381479.00000000006,185.0,90.2,20.0,9.8,18.9,0.0,0.0,385.0,125.0,32.5,10.0,2.6,25.0,6.5,5.9,235.0,0.0,0.0,15.0,6.4,15.0,6.4,3.3,23.3,6.346,2.25746226,1.52064192,322.243927,332.36691284,5.1,65.7598623148,53.948,41.897,7 SHIRLEY AVENUE,799900,28-Jun-21,785000,17.0,2,1.0,1100.0,99.0,Bungalow,Finished,2021.0,348000.0,2020,3907.49,90.0,54.99,713250052,Central East,ResidentialProperty,43.55791377,-80.24561573
456,9379,2000034472,11 SHIRLEY AVENUE,18363.76171875,35230160.0,437.0,430.0,1.6,1920.0,0.2,900.0,65.0,295.0,75.0,15.0,3.4,14.9,67.8,17.2,43.4,205.0,195.0,95.1,2.1,80.0,39.0,57313.0,375352.99999999994,381479.00000000006,185.0,90.2,20.0,9.8,18.9,0.0,0.0,385.0,125.0,32.5,10.0,2.6,25.0,6.5,5.9,235.0,0.0,0.0,15.0,6.4,15.0,6.4,3.3,23.3,6.346,2.25746226,1.52064192,322.243927,332.36691284,5.1,56.8044497675,51.733,42.889,11 SHIRLEY AVENUE,850000,16-Nov-21,1106000,6.0,4,,1100.0,99.0,2-Storey,Finished,2021.0,407000.0,2021,4650.0,100.0,89.0,713250054,Central East,ResidentialProperty,43.5581783,-80.245998
457,10855,2000028340,210 COLLEGE AVENUE EAST,2552.02734375,35230167.0,581.0,295.0,96.9,137.8,4.2,124.4,40.0,500.0,40.0,150.0,25.6,6.8,85.5,6.8,31.9,260.0,45.0,17.3,2.0,40.0,15.4,62877.0,697326.0000000001,757161.0,60.0,22.2,215.0,79.6,27.3,55.8,1057.0,515.0,240.0,46.6,75.0,14.6,25.0,4.9,12.7,315.0,40.0,12.7,110.0,34.9,10.0,3.2,28.0,67.3,0.193,0.0,0.3865135,138.75430298,139.33407593,4.85,0.0,35.0,70.0,210 COLLEGE AVENUE EAST,1299900,30-Aug-21,1320000,6.0,3,3.0,2000.0,99.0,Bungalow,Finished,2021.0,794000.0,2021,9072.0,209.0,70.0,-,Old University,ResidentialProperty,43.53755181,-80.22551344
